name,position,team,pos_rank,model_total,model_ppg,model_games,model_floor,model_ceiling,sleeper_total,sleeper_ppr_native,sleeper_games,slp_pass_yd,slp_pass_td,slp_pass_int,slp_rush_yd,slp_rush_td,slp_rec,slp_rec_yd,slp_rec_td,slp_fum_lost,diff,diff_pct,abs_diff,sleeper_ppg,ppg_diff,games_diff,pts_from_games_diff,pts_from_ppg_diff
Jeremiyah Love,RB,,140,22.0,2.7,7.9,-2.0,78.0,249.5,249.5,18.0,0.0,0.0,0.0,1090.0,8.0,47.0,355.0,2.0,1.0,-227.5,-91.18236472945893,227.5,13.86111111111111,-11.161111111111111,-10.1,-139.9972222222222,-88.17277777777778
Fernando Mendoza,QB,,81,23.0,3.0,7.6,0.0,67.0,246.7,246.7,18.0,3405.0,22.0,13.0,275.0,2.0,0.0,0.0,0.0,3.0,-223.7,-90.6769355492501,223.7,13.705555555555556,-10.705555555555556,-10.4,-142.5377777777778,-81.36222222222221
Malik Willis,QB,GB,48,61.0,8.4,7.2,40.0,111.0,252.78000000000003,252.78,18.0,2712.0,16.0,9.0,633.0,5.0,0.0,0.0,0.0,2.0,-191.78000000000003,-75.86834401455812,191.78000000000003,14.043333333333335,-5.643333333333334,-10.8,-151.66800000000003,-40.63200000000001
Jordyn Tyson,WR,,229,20.0,2.6,7.6,-2.0,67.0,186.0,186.0,18.0,0.0,0.0,0.0,11.0,0.0,69.0,859.0,5.0,0.0,-166.0,-89.24731182795699,166.0,10.333333333333334,-7.733333333333334,-10.4,-107.46666666666668,-58.77333333333334
Makai Lemon,WR,,218,22.0,2.5,8.8,-5.0,75.0,181.4,181.4,18.0,0.0,0.0,0.0,11.0,0.0,66.0,843.0,5.0,0.0,-159.4,-87.87210584343991,159.4,10.077777777777778,-7.5777777777777775,-9.2,-92.71555555555554,-66.68444444444445
Lamar Jackson,QB,BAL,20,195.0,15.4,12.7,163.0,266.0,317.26,317.26,18.0,3354.0,27.0,8.0,651.0,4.0,0.0,0.0,0.0,4.0,-122.25999999999999,-38.53621635251844,122.25999999999999,17.625555555555554,-2.2255555555555535,-5.300000000000001,-93.41544444444445,-28.26455555555553
Cameron Dicker,K,LAC,1,151.0,9.5,15.8,106.0,173.0,39.0,105.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,287.1794871794872,112.0,2.1666666666666665,7.333333333333334,-2.1999999999999993,-4.766666666666665,115.86666666666667
Riley Patterson,K,MIA,11,118.0,7.7,15.4,88.0,140.0,9.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1211.111111111111,109.0,0.5,7.2,-2.5999999999999996,-1.2999999999999998,110.88000000000001
Will Reichard,K,MIN,2,140.0,8.8,15.9,102.0,152.0,34.0,105.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,311.7647058823529,106.0,1.8888888888888888,6.911111111111111,-2.0999999999999996,-3.966666666666666,109.88666666666667
Younghoe Koo,K,NYG,19,112.0,8.1,13.8,80.0,132.0,9.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1144.4444444444446,103.0,0.5,7.6,-4.199999999999999,-2.0999999999999996,104.88
Graham Gano,K,NYG,23,109.0,7.4,14.6,79.0,130.0,9.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1111.111111111111,100.0,0.5,6.9,-3.4000000000000004,-1.7000000000000002,100.74000000000001
Kyler Murray,QB,ARI,27,141.0,14.1,10.0,83.0,185.0,240.98000000000002,240.98,18.0,3062.0,17.0,9.0,455.0,3.0,0.0,0.0,0.0,3.0,-99.98000000000002,-41.48892024234377,99.98000000000002,13.387777777777778,0.7122222222222216,-8.0,-107.10222222222222,7.1222222222222165
Bhayshul Tuten,RB,JAX,64,68.0,6.1,11.1,31.0,110.0,167.90000000000003,167.9,18.0,0.0,0.0,0.0,756.0,6.0,30.0,223.0,1.0,1.0,-99.90000000000003,-59.499702203692685,99.90000000000003,9.32777777777778,-3.2277777777777796,-6.9,-64.36166666666668,-35.828333333333354
Tyler Shough,QB,NO,26,162.0,13.2,12.3,106.0,216.0,260.0,260.0,18.0,3525.0,21.0,12.0,330.0,3.0,0.0,0.0,0.0,3.0,-98.0,-37.69230769230769,98.0,14.444444444444445,-1.2444444444444454,-5.699999999999999,-82.33333333333333,-15.306666666666679
Spencer Shrader,K,IND,33,98.0,8.0,12.3,71.0,137.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,,98.0,0.0,8.0,-5.699999999999999,0.0,98.4
Matt Prater,K,BUF,26,107.0,7.5,14.3,75.0,131.0,9.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1088.888888888889,98.0,0.5,7.0,-3.6999999999999993,-1.8499999999999996,100.10000000000001
Brandon Aubrey,K,DAL,3,137.0,9.3,14.7,99.0,164.0,40.0,116.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,242.49999999999997,97.0,2.2222222222222223,7.077777777777778,-3.3000000000000007,-7.333333333333335,104.04333333333334
Saquon Barkley,RB,PHI,23,147.0,12.2,12.0,117.0,226.0,243.5,243.5,18.0,0.0,0.0,0.0,1220.0,8.0,35.0,265.0,2.0,1.0,-96.5,-39.630390143737166,96.5,13.527777777777779,-1.3277777777777793,-6.0,-81.16666666666667,-15.933333333333351
Chris Boswell,K,PIT,5,129.0,8.4,15.3,101.0,149.0,34.0,106.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,279.4117647058823,95.0,1.8888888888888888,6.511111111111111,-2.6999999999999993,-5.099999999999999,99.62
Chuba Hubbard,RB,CAR,54,80.0,6.6,12.2,46.0,151.0,174.1,174.1,18.0,0.0,0.0,0.0,840.0,6.0,30.0,201.0,1.0,1.0,-94.1,-54.04939689833429,94.1,9.672222222222222,-3.072222222222223,-5.800000000000001,-56.0988888888889,-37.48111111111112
Ricky Pearsall,WR,SF,86,79.0,7.7,10.3,40.0,139.0,172.8,172.8,18.0,0.0,0.0,0.0,19.0,0.0,59.0,819.0,5.0,0.0,-93.80000000000001,-54.282407407407405,93.80000000000001,9.600000000000001,-1.9000000000000012,-7.699999999999999,-73.92,-19.570000000000014
Jake Bates,K,DET,4,133.0,8.5,15.6,106.0,147.0,40.0,102.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,232.50000000000003,93.0,2.2222222222222223,6.277777777777778,-2.4000000000000004,-5.333333333333334,97.93333333333332
Christian McCaffrey,RB,SF,9,199.0,18.6,10.7,125.0,261.0,291.0,291.0,18.0,0.0,0.0,0.0,984.0,7.0,70.0,606.0,4.0,2.0,-92.0,-31.615120274914087,92.0,16.166666666666668,2.4333333333333336,-7.300000000000001,-118.01666666666668,26.03666666666667
Devin Singletary,RB,NYG,39,104.0,7.2,14.5,53.0,154.0,12.3,12.3,18.0,0.0,0.0,0.0,41.0,0.0,5.0,32.0,0.0,0.0,91.7,745.5284552845528,91.7,0.6833333333333333,6.516666666666667,-3.5,-2.3916666666666666,94.49166666666666
Chad Ryland,K,ARI,9,123.0,7.8,15.6,101.0,138.0,32.0,89.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,284.375,91.0,1.7777777777777777,6.022222222222222,-2.4000000000000004,-4.2666666666666675,93.94666666666666
Isaiah Likely,TE,BAL,47,61.0,4.8,12.6,29.0,89.0,151.2,151.2,18.0,0.0,0.0,0.0,0.0,0.0,59.0,622.0,5.0,0.0,-90.19999999999999,-59.65608465608465,90.19999999999999,8.399999999999999,-3.5999999999999988,-5.4,-45.35999999999999,-45.359999999999985
Drew Lock,QB,SEA,39,89.0,11.1,8.0,11.0,100.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,,89.0,0.0,11.1,-10.0,0.0,88.8
Chase McLaughlin,K,TB,7,125.0,8.2,15.2,98.0,142.0,37.0,104.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,237.83783783783784,88.0,2.0555555555555554,6.144444444444444,-2.8000000000000007,-5.755555555555556,93.39555555555555
Ben Sauls,K,NYG,36,96.0,7.5,12.8,73.0,135.0,8.0,41.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1100.0,88.0,0.4444444444444444,7.055555555555555,-5.199999999999999,-2.3111111111111104,90.31111111111112
Christian Watson,WR,GB,72,93.0,9.0,10.3,69.0,158.0,180.8,180.8,18.0,0.0,0.0,0.0,12.0,0.0,54.0,896.0,6.0,0.0,-87.80000000000001,-48.56194690265487,87.80000000000001,10.044444444444444,-1.0444444444444443,-7.699999999999999,-77.34222222222222,-10.757777777777777
Jason Myers,K,SEA,6,127.0,8.6,14.7,94.0,159.0,40.0,111.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,217.49999999999997,87.0,2.2222222222222223,6.377777777777777,-3.3000000000000007,-7.333333333333335,93.75333333333332
Kareem Hunt,RB,KC,37,110.0,8.2,13.4,56.0,172.0,24.2,24.2,18.0,0.0,0.0,0.0,130.0,1.0,3.0,22.0,0.0,0.0,85.8,354.54545454545456,85.8,1.3444444444444443,6.855555555555555,-4.6,-6.184444444444443,91.86444444444444
Parker Washington,WR,JAX,57,105.0,8.2,12.8,56.0,159.0,190.7,190.7,18.0,0.0,0.0,0.0,53.0,0.0,65.0,824.0,6.0,0.0,-85.69999999999999,-44.93969585736759,85.69999999999999,10.594444444444443,-2.394444444444444,-5.199999999999999,-55.0911111111111,-30.648888888888884
Jake Elliott,K,PHI,10,122.0,7.7,15.8,100.0,138.0,37.0,90.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,229.72972972972974,85.0,2.0555555555555554,5.644444444444445,-2.1999999999999993,-4.52222222222222,89.18222222222224
Wil Lutz,K,DEN,8,123.0,7.7,15.9,102.0,143.0,38.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,223.6842105263158,85.0,2.111111111111111,5.588888888888889,-2.0999999999999996,-4.433333333333333,88.86333333333333
Carson Wentz,QB,MIN,41,85.0,10.6,8.0,49.0,124.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,,85.0,0.0,10.6,-10.0,0.0,84.8
Cedric Tillman,WR,CLE,70,94.0,7.9,11.9,31.0,133.0,9.2,9.2,18.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,0.0,84.8,921.7391304347826,84.8,0.5111111111111111,7.388888888888889,-6.1,-3.1177777777777775,87.92777777777779
Joe Burrow,QB,CIN,13,222.0,17.5,12.7,141.0,273.0,306.12,306.12,18.0,4008.0,33.0,10.0,138.0,2.0,0.0,0.0,0.0,3.0,-84.12,-27.47941983535868,84.12,17.006666666666668,0.4933333333333323,-5.300000000000001,-90.13533333333335,6.26533333333332
Brock Purdy,QB,SF,17,213.0,20.0,10.6,119.0,252.0,295.66,295.66,18.0,3824.0,29.0,13.0,237.0,3.0,0.0,0.0,0.0,3.0,-82.66000000000003,-27.957789352634787,82.66000000000003,16.425555555555558,3.574444444444442,-7.4,-121.54911111111113,37.889111111111085
Jaxson Dart,QB,NYG,14,218.0,16.8,12.9,152.0,258.0,300.54,300.54,18.0,3366.0,23.0,12.0,539.0,6.0,0.0,0.0,0.0,3.0,-82.54000000000002,-27.46389831636388,82.54000000000002,16.69666666666667,0.10333333333333172,-5.1,-85.153,1.3329999999999793
Jalen Coker,WR,CAR,83,81.0,6.8,11.8,28.0,117.0,163.4,163.4,18.0,0.0,0.0,0.0,6.0,0.0,59.0,738.0,5.0,0.0,-82.4,-50.42839657282742,82.4,9.077777777777778,-2.2777777777777777,-6.199999999999999,-56.28222222222222,-26.87777777777778
Omarion Hampton,RB,LAC,19,160.0,12.4,12.9,104.0,220.0,242.20000000000002,242.2,18.0,0.0,0.0,0.0,1059.0,7.0,49.0,373.0,2.0,2.0,-82.20000000000002,-33.938893476465736,82.20000000000002,13.455555555555556,-1.0555555555555554,-5.1,-68.62333333333333,-13.616666666666665
Andy Dalton,QB,CAR,37,94.0,13.4,7.0,17.0,86.0,11.82,11.82,18.0,208.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,82.18,695.2622673434856,82.18,0.6566666666666667,12.743333333333334,-11.0,-7.2233333333333345,89.20333333333333
Adam Thielen,WR,PIT,81,82.0,6.6,12.4,25.0,82.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,,82.0,0.0,6.6,-5.6,0.0,81.84
Daniel Carlson,K,LV,15,115.0,7.7,15.0,81.0,140.0,33.0,95.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,248.4848484848485,82.0,1.8333333333333333,5.866666666666667,-3.0,-5.5,88.0
Luther Burden III,WR,CHI,48,121.0,9.1,13.4,63.0,194.0,202.7,202.7,18.0,0.0,0.0,0.0,61.0,0.0,72.0,886.0,6.0,0.0,-81.69999999999999,-40.30587074494326,81.69999999999999,11.261111111111111,-2.1611111111111114,-4.6,-51.801111111111105,-28.958888888888893
Rhamondre Stevenson,RB,NE,45,92.0,7.4,12.5,57.0,154.0,173.4,173.4,18.0,0.0,0.0,0.0,799.0,6.0,31.0,225.0,1.0,1.0,-81.4,-46.943483275663205,81.4,9.633333333333333,-2.2333333333333325,-5.5,-52.983333333333334,-27.916666666666657
Joe Flacco,QB,CIN,32,110.0,12.7,8.7,58.0,152.0,28.720000000000002,28.72,18.0,448.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,81.28,283.00835654596096,81.28,1.5955555555555556,11.104444444444443,-9.3,-14.838666666666668,96.60866666666665
Justin Jefferson,WR,MIN,18,168.0,12.0,14.0,96.0,232.0,248.1,248.1,18.0,0.0,0.0,0.0,6.0,0.0,89.0,1165.0,7.0,0.0,-80.1,-32.285368802902056,80.1,13.783333333333333,-1.7833333333333332,-4.0,-55.13333333333333,-24.966666666666665
Ka'imi Fairbairn,K,HOU,12,116.0,8.2,14.2,90.0,150.0,36.0,107.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,222.22222222222223,80.0,2.0,6.199999999999999,-3.8000000000000007,-7.600000000000001,88.03999999999999
Josh Allen,QB,BUF,1,282.0,19.1,14.8,229.0,329.0,361.5,361.5,18.0,3650.0,27.0,10.0,535.0,11.0,0.0,0.0,0.0,3.0,-79.5,-21.991701244813278,79.5,20.083333333333332,-0.9833333333333307,-3.1999999999999993,-64.26666666666665,-14.553333333333295
Joey Slye,K,TEN,21,110.0,7.1,15.5,91.0,135.0,31.0,84.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,254.83870967741936,79.0,1.7222222222222223,5.377777777777777,-2.5,-4.305555555555555,83.35555555555555
Zane Gonzalez,K,ATL,20,110.0,7.8,14.2,80.0,133.0,31.0,93.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,254.83870967741936,79.0,1.7222222222222223,6.0777777777777775,-3.8000000000000007,-6.544444444444446,86.30444444444444
Nick Folk,K,NYJ,14,115.0,7.8,14.7,87.0,140.0,37.0,94.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,210.81081081081078,78.0,2.0555555555555554,5.7444444444444445,-3.3000000000000007,-6.783333333333334,84.44333333333333
Andre Szmyt,K,CLE,25,109.0,7.6,14.3,78.0,134.0,31.0,84.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,251.61290322580646,78.0,1.7222222222222223,5.877777777777777,-3.6999999999999993,-6.372222222222222,84.05222222222223
J.J. McCarthy,QB,MIN,28,129.0,13.9,9.3,67.0,156.0,51.080000000000005,51.08,18.0,687.0,4.0,3.0,66.0,1.0,0.0,0.0,0.0,1.0,77.91999999999999,152.54502740798742,77.91999999999999,2.837777777777778,11.062222222222221,-8.7,-24.68866666666667,102.87866666666666
Malik Nabers,WR,NYG,17,169.0,15.0,11.3,95.0,209.0,246.4,246.4,18.0,0.0,0.0,0.0,17.0,0.0,88.0,1127.0,7.0,0.0,-77.4,-31.412337662337663,77.4,13.68888888888889,1.31111111111111,-6.699999999999999,-91.71555555555555,14.815555555555544
Harrison Butker,K,KC,16,114.0,7.8,14.6,83.0,132.0,38.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,200.0,76.0,2.111111111111111,5.688888888888888,-3.4000000000000004,-7.177777777777779,83.05777777777777
Bijan Robinson,RB,ATL,2,249.0,18.6,13.4,182.0,290.0,324.90000000000003,324.9,18.0,0.0,0.0,0.0,1372.0,9.0,64.0,537.0,3.0,2.0,-75.90000000000003,-23.361034164358273,75.90000000000003,18.05,0.5500000000000007,-4.6,-83.03,7.37000000000001
Jameis Winston,QB,NYG,40,88.0,11.6,7.6,47.0,123.0,12.860000000000001,12.86,18.0,214.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,75.14,584.2923794712286,75.14,0.7144444444444445,10.885555555555555,-10.4,-7.430222222222223,82.73022222222222
Zach Wilson,QB,MIA,44,75.0,10.1,7.4,14.0,102.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,,75.0,0.0,10.1,-10.6,0.0,74.74
Lucas Havrisik,K,GB,39,75.0,6.3,12.0,34.0,123.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,,75.0,0.0,6.3,-6.0,0.0,75.6
Evan McPherson,K,CIN,13,116.0,7.9,14.8,96.0,133.0,41.0,103.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,182.9268292682927,75.0,2.2777777777777777,5.622222222222223,-3.1999999999999993,-7.288888888888887,83.2088888888889
Cam Little,K,JAX,18,114.0,8.1,14.0,90.0,130.0,39.0,111.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,192.30769230769232,75.0,2.1666666666666665,5.933333333333334,-4.0,-8.666666666666666,83.06666666666666
DeAndre Hopkins,WR,BAL,88,77.0,6.8,11.2,41.0,108.0,2.5,2.5,18.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,74.5,2980.0,74.5,0.1388888888888889,6.6611111111111105,-6.800000000000001,-0.9444444444444445,74.60444444444444
Taysom Hill,TE,NO,34,84.0,7.7,10.9,21.0,129.0,9.5,9.5,18.0,0.0,0.0,0.0,20.0,0.0,4.0,35.0,0.0,0.0,74.5,784.2105263157895,74.5,0.5277777777777778,7.1722222222222225,-7.1,-3.7472222222222222,78.17722222222223
Matt Gay,K,SF,17,114.0,7.6,15.0,90.0,129.0,40.0,81.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,185.0,74.0,2.2222222222222223,5.377777777777777,-3.0,-6.666666666666667,80.66666666666666
Dak Prescott,QB,DAL,11,236.0,16.3,14.5,194.0,262.0,309.88,309.88,18.0,4292.0,31.0,13.0,152.0,2.0,0.0,0.0,0.0,2.0,-73.88,-23.84148702723635,73.88,17.215555555555554,-0.915555555555553,-3.5,-60.25444444444444,-13.275555555555519
Blake Grupe,K,IND,22,110.0,7.7,14.4,89.0,128.0,37.0,99.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,197.2972972972973,73.0,2.0555555555555554,5.644444444444445,-3.5999999999999996,-7.399999999999999,81.28
Miles Sanders,RB,DAL,60,70.0,6.5,10.7,25.0,121.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,,70.0,0.0,6.5,-7.300000000000001,0.0,69.55
Keon Coleman,WR,BUF,56,108.0,8.4,12.8,46.0,168.0,38.8,38.8,18.0,0.0,0.0,0.0,6.0,0.0,14.0,182.0,1.0,0.0,69.2,178.35051546391753,69.2,2.1555555555555554,6.244444444444445,-5.199999999999999,-11.208888888888886,79.9288888888889
Sam LaPorta,TE,DET,25,103.0,8.6,12.0,64.0,167.0,171.7,171.7,18.0,0.0,0.0,0.0,3.0,0.0,64.0,714.0,6.0,0.0,-68.69999999999999,-40.01164822364589,68.69999999999999,9.538888888888888,-0.9388888888888882,-6.0,-57.23333333333333,-11.266666666666659
Michael Carter,RB,ARI,55,76.0,6.1,12.6,33.0,145.0,8.100000000000001,8.1,18.0,0.0,0.0,0.0,29.0,0.0,3.0,22.0,0.0,0.0,67.9,838.2716049382715,67.9,0.45000000000000007,5.6499999999999995,-5.4,-2.4300000000000006,71.19
Jordan Love,QB,GB,15,215.0,15.2,14.1,158.0,253.0,282.52,282.52,18.0,3808.0,28.0,10.0,202.0,2.0,0.0,0.0,0.0,3.0,-67.51999999999998,-23.899192977488315,67.51999999999998,15.695555555555554,-0.49555555555555486,-3.9000000000000004,-61.212666666666664,-6.987333333333323
Alec Pierce,WR,IND,47,121.0,9.6,12.6,70.0,160.0,188.4,188.4,18.0,0.0,0.0,0.0,7.0,0.0,58.0,937.0,6.0,0.0,-67.4,-35.77494692144374,67.4,10.466666666666667,-0.8666666666666671,-5.4,-56.52,-10.920000000000005
Chris Bell,WR,,204,24.0,3.0,8.0,1.0,72.0,91.2,91.2,18.0,0.0,0.0,0.0,4.0,0.0,33.0,398.0,3.0,0.0,-67.2,-73.68421052631578,67.2,5.066666666666666,-2.0666666666666664,-10.0,-50.666666666666664,-16.53333333333333
Ryan Fitzgerald,K,CAR,30,102.0,7.7,13.2,74.0,122.0,35.0,92.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,191.42857142857144,67.0,1.9444444444444444,5.7555555555555555,-4.800000000000001,-9.333333333333334,75.97333333333333
Sam Darnold,QB,SEA,19,196.0,14.8,13.3,150.0,245.0,262.74,262.74,18.0,3676.0,26.0,12.0,157.0,2.0,0.0,0.0,0.0,3.0,-66.74000000000001,-25.40153764177514,66.74000000000001,14.596666666666668,0.20333333333333314,-4.699999999999999,-68.60433333333333,2.704333333333331
Garrett Wilson,WR,NYJ,19,168.0,13.6,12.3,107.0,217.0,234.6,234.6,18.0,0.0,0.0,0.0,16.0,0.0,89.0,1080.0,6.0,0.0,-66.6,-28.388746803069054,66.6,13.033333333333333,0.5666666666666664,-5.699999999999999,-74.28999999999999,6.969999999999997
Kenneth Walker III,RB,SEA,17,162.0,12.2,13.3,90.0,191.0,228.5,228.5,18.0,0.0,0.0,0.0,1063.0,8.0,37.0,272.0,2.0,1.0,-66.5,-29.10284463894967,66.5,12.694444444444445,-0.49444444444444535,-4.699999999999999,-59.663888888888884,-6.576111111111124
Jacoby Brissett,QB,ARI,34,103.0,12.5,8.3,66.0,129.0,37.56,37.56,18.0,644.0,3.0,2.0,38.0,0.0,0.0,0.0,0.0,1.0,65.44,174.22790202342918,65.44,2.086666666666667,10.413333333333334,-9.7,-20.240666666666666,86.43066666666668
Rashee Rice,WR,KC,23,161.0,13.6,11.8,107.0,231.0,226.0,226.0,18.0,0.0,0.0,0.0,29.0,0.0,86.0,951.0,7.0,1.0,-65.0,-28.761061946902654,65.0,12.555555555555555,1.0444444444444443,-6.199999999999999,-77.84444444444443,12.324444444444444
Cairo Santos,K,CHI,27,103.0,7.8,13.2,80.0,124.0,38.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,171.05263157894737,65.0,2.111111111111111,5.688888888888888,-4.800000000000001,-10.133333333333335,75.09333333333332
CeeDee Lamb,WR,DAL,6,206.0,15.7,13.1,153.0,248.0,270.5,270.5,18.0,0.0,0.0,0.0,16.0,0.0,96.0,1249.0,8.0,1.0,-64.5,-23.844731977818853,64.5,15.027777777777779,0.6722222222222207,-4.9,-73.63611111111112,8.806111111111091
Anthony Richardson,QB,IND,36,101.0,10.8,9.4,19.0,153.0,36.54,36.54,18.0,386.0,2.0,2.0,91.0,1.0,0.0,0.0,0.0,0.0,64.46000000000001,176.40941434044885,64.46000000000001,2.03,8.770000000000001,-8.6,-17.458,82.43800000000002
Mike Washington Jr.,RB,,108,32.0,3.5,8.9,-2.0,89.0,96.00000000000001,96.0,18.0,0.0,0.0,0.0,458.0,3.0,15.0,112.0,1.0,0.0,-64.00000000000001,-66.66666666666667,64.00000000000001,5.333333333333334,-1.833333333333334,-9.1,-48.53333333333334,-16.316666666666674
Andy Borregales,K,NE,29,103.0,7.7,13.5,85.0,123.0,39.0,96.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,164.1025641025641,64.0,2.1666666666666665,5.533333333333333,-4.5,-9.75,74.7
Eddy Pineiro,K,SF,28,103.0,7.7,13.3,59.0,134.0,39.0,101.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,164.1025641025641,64.0,2.1666666666666665,5.533333333333333,-4.699999999999999,-10.183333333333332,73.59333333333333
Brenton Strange,TE,JAX,30,91.0,7.9,11.5,40.0,134.0,154.8,154.8,18.0,0.0,0.0,0.0,0.0,0.0,60.0,648.0,5.0,0.0,-63.80000000000001,-41.214470284237734,63.80000000000001,8.600000000000001,-0.7000000000000011,-6.5,-55.900000000000006,-8.050000000000011
Cam Skattebo,RB,NYG,32,124.0,11.5,10.8,78.0,189.0,187.7,187.7,18.0,0.0,0.0,0.0,820.0,6.0,38.0,277.0,1.0,1.0,-63.69999999999999,-33.9371337240277,63.69999999999999,10.427777777777777,1.0722222222222229,-7.199999999999999,-75.07999999999998,11.580000000000007
Zach Ertz,TE,WAS,22,108.0,9.1,11.9,60.0,131.0,44.400000000000006,44.4,18.0,0.0,0.0,0.0,0.0,0.0,20.0,184.0,1.0,0.0,63.599999999999994,143.2432432432432,63.599999999999994,2.466666666666667,6.633333333333333,-6.1,-15.046666666666667,78.93666666666667
Brandon McManus,K,GB,31,101.0,7.3,13.9,85.0,122.0,38.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,165.78947368421052,63.0,2.111111111111111,5.188888888888888,-4.1,-8.655555555555555,72.12555555555555
Xavier Legette,WR,CAR,60,102.0,7.9,12.9,40.0,151.0,39.6,39.6,18.0,0.0,0.0,0.0,6.0,0.0,15.0,180.0,1.0,0.0,62.4,157.57575757575756,62.4,2.2,5.7,-5.1,-11.22,73.53
Charlie Smyth,K,NO,34,97.0,7.8,12.4,66.0,138.0,35.0,92.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,177.14285714285714,62.0,1.9444444444444444,5.855555555555555,-5.6,-10.888888888888888,72.60888888888888
Keaton Mitchell,RB,BAL,145,20.0,2.2,9.2,4.0,83.0,81.8,81.8,18.0,0.0,0.0,0.0,376.0,2.0,16.0,122.0,1.0,1.0,-61.8,-75.55012224938875,61.8,4.544444444444444,-2.344444444444444,-8.8,-39.99111111111111,-21.568888888888885
Nick Chubb,RB,HOU,49,89.0,6.9,12.9,29.0,144.0,27.900000000000002,27.9,18.0,0.0,0.0,0.0,138.0,1.0,5.0,31.0,0.0,0.0,61.099999999999994,218.99641577060927,61.099999999999994,1.55,5.3500000000000005,-5.1,-7.904999999999999,69.01500000000001
